,WEB338_,WEB275_,WEB251_,WEB155_,WEB231_,WEB225_,WEB213_,WEB40_,WEB223_,WEB262_,WEB276_,WEB344_,WEB307_,WEB234_,WEB17_,WEB232_,WEB233_,WEB208_,WEB354_,WEB13_,WEB343_,WEB263_,WEB236_,WEB226_,WEB249_,WEB271_,WEB238_,WEB334_,WEB252_,WEB72_,WEB258_,WEB261_,WEB347_,WEB59_,WEB356_,WEB285_,WEB117_,WEB273_,WEB270_,WEB259_,WEB235_,WEB204_,WEB355_,WEB87_,WEB254_,WEB306_,WEB33_,WEB108_,WEB89_,WEB241_,WEB4_,WEB311_,WEB310_,WEB281_,WEB222_,WEB266_,WEB134_,WEB309_,WEB3_,WEB199_,WEB35_,WEB244_,WEB123_,WEB205_,WEB45_,WEB216_,WEB350_,WEB58_,WEB229_,WEB151_,WEB104_,WEB211_,WEB42_,WEB107_,FW_008_,WEB18_,WEB248_,WEB221_,WEB220_,WEB308_,WEB207_,WEB63_,WEB239_,WEB6_,WEB253_,WEB268_,WEB219_,WEB353_,WEB98_,WEB269_,WEB12_,carpinteria_,WEB267_,WEB224_,WEB278_,WEB245_,WEB228_,WEB255_,WEB218_,WEB152_,WEB200_,WEB247_,WEB260_,WEB340_,WEB37_,WEB230_,WEB67_,WEB132_,WEB274_,WEB288_,WEB243_,WEB237_,WEB240_,WEB22_,WEB28_,WEB105_,WEB217_,WEB264_,WEB250_,WEB358_,WEB335_,WEB295_,WEB227_,WEB88_,WEB34_,WEB351_,WEB279_,WEB121_,WEB201_,WEB257_,WEB84_,WEB296_,WEB39_,WEB214_,WEB215_,WEB131_,WEB289_,WEB345_,WEB246_,WEB29_,WEB38_,WEB43_,WEB210_,WEB154_,WEB265_,WEB357_,WEB242_,WEB256_
WEB276_,4.521866457,1.206373488,2.686514926,4.388554678,2.042336454,2.012040229,2.162124313,3.869581825,2.695544124,4.384138729,0,1.978155387,1.828988262,2.724210342,3.675422759,2.247502487,2.508361215,4.758544804,1.932900762,3.135460809,2.97347002,2.277180431,2.227872165,1.551567959,2.117654188,3.101703012,2.285497858,3.216928651,2.537726432,1.938845329,4.136725554,4.422812547,2.473442199,2.070852021,2.110266375,2.822624003,2.944973445,1.345203357,1.451665717,3.760507675,2.168126284,2.370304437,2.243272802,3.972135078,3.656779021,2.099518117,2.380709881,2.902057457,2.312767926,2.441527013,2.943607442,2.250058731,3.598693007,3.164327695,2.392335357,4.832356114,3.580780876,4.154938937,2.569011331,4.14166427,3.089064451,2.258998648,2.912425562,2.821062566,3.177898326,2.136441981,1.594080821,3.51741756,1.69120588,2.879156718,1.82895902,3.309805676,2.003897512,2.749680741,3.165126705,2.128844341,3.647681759,2.020528351,2.309332933,2.00750245,2.490679953,3.011824468,2.443821969,2.137986772,2.403303156,4.421632424,2.318454956,3.715835713,1.971708786,2.421448045,3.102074179,1.866820872,4.390171946,2.190191555,2.690584818,2.225468613,1.903238144,3.517661509,2.385855217,3.147330115,5.011381859,1.736164783,4.360144179,2.489944576,1.580673769,2.259574469,3.17376493,3.255350466,1.602551247,2.506838067,1.794445574,1.894345258,2.160084917,1.936487137,3.062634795,3.672459347,2.158757769,3.937401889,2.929159231,3.940125581,3.273365255,3.072112464,2.353049909,2.576670122,3.237164863,5.221840737,2.436701442,3.372631952,3.494567697,3.994714977,2.548971867,3.416701236,2.226863954,2.399126549,2.677581904,2.278069144,2.583534711,4.107757425,2.057347584,2.540055454,2.370335275,1.708113516,2.49178926,2.329246041,4.517636225,3.26651904,2.394618132,4.031503642
WEB344_,4.192419932,2.222717449,2.238915517,4.227966719,2.072809228,1.072297052,1.903355251,3.900577851,2.003149176,4.179859765,1.978155387,0,2.044468238,2.545531569,3.787885949,2.403957908,2.047977535,4.445511922,1.970161178,3.358649287,3.036007024,2.124033039,1.492334611,1.736868419,1.863191506,3.511771432,1.566332916,3.287181541,3.006696,1.438402176,3.899518111,4.218785828,1.443387318,1.165075935,2.700425859,3.247567914,2.911307084,1.938389667,1.79309012,3.662449557,1.883315414,1.104540708,2.345713645,3.694952968,3.585994755,2.419928763,1.247591545,3.152800127,1.619851314,1.664483972,2.714370694,0.941913888,3.671071593,3.357308148,1.684297903,4.381485852,3.680667777,4.12023642,2.148879779,4.023042709,3.151706816,1.578966538,2.269138211,3.25572347,3.449587652,1.223583882,1.612724012,2.829883712,1.648800395,2.787368982,1.219672236,2.699838408,2.426175432,2.530328496,2.234457026,1.825390526,2.787128491,1.231530894,1.638817678,2.173785328,2.914671003,3.384388043,1.822023364,1.531911101,2.447424364,4.176675291,1.444732374,3.443547809,2.628670553,2.610976949,3.456829861,1.509791871,4.042534582,1.270259493,2.572919248,1.555508382,1.74873217,3.38795168,1.656256741,3.487490418,4.266399215,1.384471388,4.119522515,1.421566621,1.232869075,1.973000799,3.145128589,3.377774716,2.702513297,2.095042496,1.106827821,1.461994862,1.182760787,1.063434223,2.496161407,3.736244294,1.308119205,4.146254925,2.578882535,3.755088753,3.392247328,2.865833203,1.823689119,3.459735771,3.243634802,4.777970185,2.312728968,3.156461711,3.618625665,3.864651319,2.689067616,3.243868423,1.331290117,1.539709246,1.643307939,1.8738625,3.119560484,3.747209193,1.574589308,1.348701409,2.011448463,1.477762189,1.404170313,3.064487584,4.183220609,3.157838489,1.814049315,3.547581789
WEB307_,4.471872968,2.490287257,3.024348652,4.089484421,2.698488035,1.562894168,2.554737101,3.794999693,2.267412403,4.451925403,1.828988262,2.044468238,0,2.037788508,3.677151771,1.068769807,3.018153083,4.430510331,2.687839409,3.198763421,3.236566603,2.705915146,1.723911015,2.550729864,2.691690546,3.325452671,2.036800851,2.516231009,2.972295723,1.697998013,4.173485557,4.432086701,2.416313772,2.108765508,2.613960301,2.032413473,1.975687944,2.558440117,2.097326114,3.867987009,2.648900086,2.268685379,2.327199003,3.744904041,3.882784455,0.50128186,2.243916563,2.068036148,1.565928101,2.031943917,2.290868986,2.361985357,3.071595933,2.570811164,2.09937055,4.545123541,3.146436149,3.947172094,1.526293784,3.99765049,2.930982488,2.577880977,3.197226985,3.366492771,3.063280801,2.112869035,2.180824098,3.523833956,2.487341788,2.013986656,2.337208931,2.807051568,2.568798134,2.383619464,3.212957425,1.593577888,3.602737241,1.518555952,2.274824132,0.316266756,3.171152974,3.064416241,2.180422941,1.651171238,2.961364126,4.258085834,2.062315701,3.718505464,3.231635754,2.466812004,3.143712767,2.751638545,4.202765003,1.800121377,2.878445109,2.364374778,2.600831324,3.679999191,2.478158259,3.05176651,4.674685239,1.937262349,4.355524868,2.550044857,2.403586096,2.197708181,3.201921081,3.376711274,2.586039684,3.430743011,1.854151223,1.383770744,2.088940844,2.205506704,2.601224599,3.880549396,2.198437466,4.170582929,3.184118641,3.6024386,2.477380893,3.329213356,2.676365848,2.753308955,2.961590709,4.809167042,2.576092253,3.195838705,3.955050594,4.07685927,2.431869952,3.387868016,2.659231473,2.485419582,2.668901399,1.906706731,3.127019748,4.098319262,2.051029503,2.419357283,2.951532325,1.591326389,2.237843406,2.715165,4.419014797,3.351542048,1.974578377,3.887944992
WEB234_,5.888885296,3.553896454,4.190807671,5.574668671,2.229054687,2.038258917,3.703572538,5.235322864,1.110924405,5.900202555,2.724210342,2.545531569,2.037788508,0,5.14133737,1.30420529,2.373072944,5.729073714,3.879051419,4.77893435,4.435752812,4.054027999,1.512851335,2.612198607,3.767160041,4.912785222,1.436820965,4.259597418,4.359061023,2.711679967,5.653871356,5.941410291,2.919716935,1.918749935,4.119157436,3.852991745,2.748569526,3.321362181,3.111937669,5.403413403,1.998934519,3.124384046,3.839565019,5.280800804,5.411239717,2.398721675,3.190513095,2.801471384,1.859912223,1.318851364,3.66837649,2.260289121,4.52348728,4.358404229,1.240710184,5.856756571,4.783409341,5.368731916,2.0485464,5.53040996,4.580382022,2.079450787,2.321031474,4.863409798,4.684217692,1.847216877,2.926642329,4.325376358,2.334118448,3.523693797,3.227058358,3.911583129,3.933254724,3.755570513,4.171073058,2.265769223,4.711201025,1.879497618,1.481264167,2.125172635,4.636319784,4.571769826,1.152283545,1.767577906,4.255931793,5.74784751,1.801937494,5.238195718,4.195700789,4.034386741,4.739864865,3.339508008,5.549152626,1.575884139,4.308719117,1.687545981,2.284361033,5.213061675,1.963255618,4.747690944,5.834958458,1.781284382,5.823762608,3.54426132,2.826556545,1.144924132,4.786320833,4.854753827,3.565542905,3.374334769,2.337490167,1.713345368,1.8242717,2.971889046,3.966957379,5.184229432,1.783402581,5.248983912,4.485368813,5.122390898,4.139263278,4.791086204,1.941251241,4.252064532,4.488783769,6.116626739,4.011718211,4.735928716,5.402763529,5.620287959,4.053222362,4.728871128,2.493843759,1.773815688,2.235469353,3.290012451,4.633018004,5.574674909,1.324478181,3.28453967,4.028619408,2.612280416,2.524648067,4.265835313,5.788416031,4.705523641,1.045242025,5.409041166
WEB17_,3.090506209,3.629246287,3.816875786,3.204619296,4.845931266,3.837791191,3.710646744,1.073869087,5.102590308,3.03214825,3.675422759,3.787885949,3.677151771,5.14133737,0,4.371593964,5.2827233,3.318529169,3.306326149,2.468860217,3.155553531,2.689299418,4.588870114,4.479716674,3.698617493,2.044914919,4.693844331,2.678965484,2.926323868,3.797398777,2.71889209,2.898262899,4.281086048,4.591103507,2.452242737,3.09407894,3.586765163,3.985342561,3.513278446,2.5462331,5.050979733,3.365748185,2.861423971,2.677058663,3.373349979,3.576412842,3.116613491,4.029971681,4.356674446,4.601889404,3.348304052,4.277843346,3.109990539,2.945290279,4.831935624,3.135013049,3.039088498,2.838108177,4.115364603,2.783488738,2.433697327,4.938145631,5.527841204,3.178605189,2.661503729,4.432606713,3.703330109,3.247322983,4.677680047,2.921652013,3.35141589,4.004527407,2.576404612,3.108546505,4.311106324,3.479913755,4.388637035,4.178281689,4.91415489,3.722530305,2.970283466,2.784051859,4.951756217,4.294400512,2.654938975,2.97331645,4.612872952,2.786484466,3.354732692,2.584800618,2.82385347,4.001711896,3.038009355,4.405048048,2.529422525,4.943476498,4.769818101,3.444248129,4.920895635,2.275619364,4.840498998,4.414051252,3.05046199,3.063697458,3.864993736,4.941159518,2.774351897,3.134026602,4.021942096,4.910400084,4.218395983,4.185876943,4.614519736,3.292732649,2.648633771,3.336290295,4.504886747,4.479530115,3.732038727,2.725417246,2.888553958,2.55938799,5.10571717,3.082967208,2.446570776,3.803841278,2.599113438,2.076536567,3.541458688,2.79106233,2.472498707,2.310120362,4.694139251,4.928413966,4.854699733,3.178818637,2.526377721,2.946903599,4.730031242,3.779779361,3.520054723,3.564309024,4.515373419,2.498872733,3.0028744,2.654549503,4.854926945,3.673318938
WEB232_,5.270245066,3.125018186,3.636785284,4.915306458,2.489167987,1.746552203,3.193973821,4.498982862,1.757899712,5.284524643,2.247502487,2.403957908,1.068769807,1.30420529,4.371593964,0,2.803502711,5.145245419,3.339811551,4.069781493,3.986414296,3.444318035,1.515493826,2.656868654,3.241822979,4.168476763,1.736549692,3.263960794,3.76784464,2.291373476,5.015144642,5.285057233,2.662362635,2.140290093,3.343664275,2.9216824,2.200478359,3.087836411,2.754827095,4.722282722,2.426490091,2.718582257,3.118507569,4.584107551,4.730070973,1.291711434,2.750066756,2.23227107,1.545348192,1.721528792,2.774517395,2.4328511,3.777180974,3.467097247,1.72725164,5.254700354,3.885113389,4.713686254,1.643065437,4.854724604,3.761041717,2.415843625,2.842467379,4.212568025,3.899308841,2.029521824,2.741875812,4.005018953,2.564045347,2.700255355,2.899911769,3.397022778,3.303465946,3.114335697,3.755258367,1.713808737,4.21631993,1.5909544,1.955626023,1.086926726,3.986072357,3.838634148,1.697931441,1.583116185,3.634021838,5.054004891,1.877445153,4.546468135,3.843008368,3.233694636,4.002346903,3.201241512,4.941561009,1.690761401,3.662934122,2.187296342,2.542208669,4.514994253,2.222782779,3.906928478,5.31481118,1.970165841,5.185006502,3.128425992,2.703806806,1.783825616,4.062401089,4.029093002,3.188900358,3.531497895,2.067099338,1.475247716,2.020199736,2.609364747,3.366238511,4.69006921,2.056451749,4.886987517,3.862649752,4.372459372,3.15274287,4.145726205,2.438489648,3.493359242,3.734563611,5.527419219,3.348020115,3.974116233,4.754075159,4.940197068,3.194505361,4.085276574,2.688153271,2.251708965,2.462528829,2.478894037,3.904817494,4.933019814,1.762183518,2.953345233,3.630960917,2.053951052,2.369019325,3.508595081,5.199025376,4.133356764,1.506349066,4.717926717
WEB233_,5.987074367,3.033618937,3.448995627,6.039271427,0.891144358,2.121683562,3.129259286,5.500397037,1.803630849,5.963142923,2.508361215,2.047977535,3.018153083,2.373072944,5.2827233,2.803502711,0,6.21002665,3.119150082,5.008756054,4.55262948,3.6260994,1.802809159,1.272373192,2.930249047,5.004442571,1.439236978,4.841533636,4.384957389,2.690050513,5.677267203,6.015740405,2.033184326,1.598989243,3.973357854,4.661627496,4.013133206,2.585819825,2.902897578,5.411220974,0.511968774,2.73184996,3.851989919,5.512550594,5.215081651,3.432909508,2.936605791,4.012155874,2.270514273,1.857731477,3.928743674,1.554871997,5.202200623,4.95629392,1.507964889,6.121240364,5.270958962,5.818584736,3.145247093,5.79543348,4.785350151,0.785077592,0.729699365,4.741438077,5.102267423,1.379961482,2.755670294,4.048817489,1.296573567,4.263485295,2.693005335,4.111916601,3.795588849,4.173439846,3.283763015,2.740694187,4.114645194,1.982026639,1.184672084,3.136511581,4.342821885,4.834027103,1.542414989,2.150877903,3.815716185,5.962813475,1.567599863,5.205090582,3.448285544,4.037675233,5.06221553,2.170795212,5.804603664,1.856140541,4.19381457,1.15695499,0.786592812,4.994099677,0.932291611,5.1117732,5.886471032,1.825922115,5.890418204,2.99283256,1.725611452,1.350083146,4.855092809,4.795150158,3.469683518,1.302809339,1.911382386,2.213835729,1.37277622,2.349259462,4.230234372,5.302280056,1.291499655,5.345505684,3.910168615,5.442696053,4.860386188,4.529872521,0.508263733,4.659363751,4.909713996,6.523721563,3.895314952,4.863680547,5.118326627,5.62060307,4.278129831,4.853031368,0.918797139,0.97878396,1.289214026,3.135039165,4.470531518,5.517398233,1.50071701,2.868100415,3.366842398,2.492619194,2.009669667,4.429483016,5.959438654,4.779171552,1.732261808,5.198771051
WEB208_,1.805532115,4.58997018,4.63897249,2.04007794,5.952580594,4.571817933,4.536949847,2.758218007,5.617938593,2.099543031,4.758544804,4.445511922,4.430510331,5.729073714,3.318529169,5.145245419,6.21002665,0,4.356983021,2.521104895,3.106481389,3.494902675,5.270933676,5.564925912,4.614004375,2.902549477,5.473176565,3.096597004,3.19250021,4.284592528,2.065256942,2.250375633,5.190997813,5.021695019,3.925624182,3.609533981,4.070813918,4.829194106,4.246975486,2.26437619,5.963461377,4.179063157,3.312759617,2.480492558,3.387874852,4.411332235,3.913500497,4.54519848,4.95010037,5.232476243,4.052632629,4.921565624,2.079736444,3.053620714,5.497655157,1.589998427,3.363691845,2.102503816,4.400625627,2.873222029,2.399634706,5.770646959,6.400252116,3.504604308,2.749083424,5.20968452,4.293581025,4.062577471,5.559454341,3.456777877,4.137454639,4.411354303,3.403478626,3.076803111,5.0824979,4.337840816,4.748797163,4.932767291,5.59804859,4.5146562,3.595942778,2.714266851,5.610158966,4.904960854,3.611377479,1.674954056,5.367801316,2.651742221,4.569591724,3.313130535,3.021302591,4.780246319,1.20351446,4.956897708,2.988418091,5.633831021,5.760858148,3.595239313,5.785214644,3.189288897,4.598519156,5.025428428,2.04573807,4.062334382,4.965864629,5.745189741,2.886781872,4.000066871,4.715577145,6.002834018,4.947512464,4.835891424,5.301124297,4.342992433,3.074067565,2.401860817,5.328790592,4.555897052,4.447075307,1.752488944,3.228797793,3.010811657,5.953710978,3.877148663,2.074689852,1.698876348,3.112939641,2.59464119,3.929073511,2.314234996,3.063220721,3.218068482,5.550975674,5.628773469,5.681462396,4.37302813,3.642699319,2.673819471,5.330670722,4.217976022,4.211269047,4.541252841,5.195009132,3.273152848,1.307374358,2.058110007,5.508678808,3.78014711
WEB354_,3.654058908,1.452749179,1.166573603,3.870568369,2.904774882,2.336303849,0.965687122,3.611845212,3.508273642,3.616435086,1.932900762,1.970161178,2.687839409,3.879051419,3.306326149,3.339811551,3.119150082,4.356983021,0,2.65269803,2.80265516,1.076045503,2.856604241,2.158174558,0.786265988,2.644148009,2.931260755,2.943979274,2.27468107,1.867057866,3.304937134,3.606722729,2.188803207,2.559793566,1.694770981,2.965829618,3.645501195,1.59457842,1.548412731,2.974497438,2.967863532,1.881396981,1.567385599,3.282121606,2.410235095,2.850584202,1.984527655,3.808203042,2.856560679,3.135449566,2.797734133,2.584719747,3.60223485,2.941656058,3.128134727,4.287564104,3.304341034,3.956942707,3.193457625,3.540660482,2.582959652,2.831594942,3.526718557,2.214812712,2.814919931,2.644082677,1.733470793,3.200512714,2.379953284,3.101693941,1.19127797,2.692686475,1.622595073,2.563054842,1.972343953,2.718291656,2.257597234,2.45697266,3.024212586,2.783219487,1.630337955,2.776763417,3.265913013,2.848176369,1.46802359,3.611725256,2.751376369,2.623775401,1.722278997,2.134141163,2.612514523,1.374627135,3.773084673,2.722513069,1.792543538,2.947725535,2.581775596,2.228879024,2.878438905,2.71578432,3.903132066,2.500755235,3.577315745,1.953115206,1.724380145,3.2464702,2.333947417,2.835160666,2.2472013,2.531864927,1.904807784,2.555663966,2.610176675,1.643436483,2.669686137,3.260479095,2.7658808,3.722902135,1.388604431,3.557382567,3.135507373,1.946601952,3.058016342,2.689974929,2.938856707,4.755959265,1.610839584,2.767423932,2.274165353,3.115351996,1.996745448,2.855266362,2.490524325,2.998987875,2.935115063,1.902035622,1.852071133,3.107775443,2.922749789,1.919579733,1.045763091,1.85379229,2.424277603,2.25955182,3.885928927,2.790100528,3.211037578,2.677536378
WEB13_,2.294701898,2.682984042,3.076308138,1.99520923,4.655044561,3.527341391,2.786681114,2.247442285,4.724426867,2.162245708,3.135460809,3.358649287,3.198763421,4.77893435,2.468860217,4.069781493,5.008756054,2.521104895,2.65269803,0,1.935136092,1.983045778,4.231926052,4.068455473,3.042687975,1.693301414,4.385572511,2.007687173,1.731219957,2.845899421,1.932551051,2.083327337,3.994654848,3.94389136,2.24862085,2.100159352,3.253933395,3.052216468,2.469010475,1.656074028,4.709358613,3.208545763,1.717516067,2.027220451,1.964923514,3.17586516,3.039260706,3.551032841,4.025072763,4.29529318,2.963516647,3.99668571,2.014347237,1.811057108,4.512837773,2.821559211,2.410258577,2.039982236,3.514030189,2.128985716,1.500214906,4.629984469,5.378778412,1.78556562,1.078567874,4.170059602,2.720817421,3.522356656,4.098518948,2.591790075,2.724275756,3.10448088,1.697099696,2.251634869,3.748841559,3.360198798,3.478946094,3.819906724,4.556543178,3.306191406,1.733270358,1.275512822,4.631777153,4.014314031,2.358571378,1.989874635,4.314156806,1.711904819,2.744292635,2.15713356,1.055391291,3.304423884,2.284037481,3.954500198,1.608889288,4.477617411,4.405744853,2.12007947,4.668065426,1.678713176,3.908370677,3.744927423,2.217403006,3.115512732,3.627413677,4.608313085,1.264991167,3.004112101,2.820649082,4.680974469,3.590379873,3.639875833,4.191035755,3.113056514,2.394631773,1.839625418,4.25646002,3.097064956,2.855152889,2.250897451,2.120939985,1.807747133,4.778345698,1.892650484,1.339610091,3.230891488,1.702980976,1.92710884,2.227335469,1.791659416,1.639091461,2.067366922,4.390392434,4.590957818,4.690667581,3.0260481,1.521194018,2.058719938,4.242083947,3.092445624,2.582734857,3.129227983,4.085325001,1.550189731,2.311264066,1.666925891,4.483100994,2.613866573
WEB343_,3.138555605,2.5659688,3.371536551,3.023669719,4.278529295,3.428884155,2.975198483,2.973785852,4.359536706,2.911668366,2.97347002,3.036007024,3.236566603,4.435752812,3.155553531,3.986414296,4.55262948,3.106481389,2.80265516,1.935136092,0,2.512178288,3.976706272,3.695398648,3.179791139,2.384874249,4.091738741,2.959664317,1.941170847,2.702787221,2.809088393,2.981746231,3.939231168,3.547878646,2.66896905,2.827173859,3.201871981,2.732643148,2.355578706,2.584712445,4.265751643,3.222351812,2.262746002,2.771612662,2.889514351,3.344070201,3.041884268,3.162750077,3.749028141,3.987070869,3.324693888,3.62223122,2.678000358,2.795926632,4.168961273,3.629696348,3.115340347,2.881210291,3.310606829,2.706938801,2.460253412,4.20477097,4.942313392,2.275120888,2.061950691,3.855949184,2.348989952,3.225087611,3.655285282,3.012103522,2.638960385,3.35594689,2.102159072,2.088480273,3.905597131,3.267057822,3.789777972,3.692480776,4.144044174,3.363995039,2.274878009,2.261964704,4.267948014,3.614151205,2.780587976,3.126122519,4.074022252,2.744991037,2.671565108,2.46093546,2.189416518,3.044122722,3.04145573,3.675973224,2.157723498,3.986463741,3.988256816,2.948250094,4.346653267,2.51002526,4.273616921,3.347444388,3.027491633,2.904659846,3.294505197,4.186491195,2.391856608,3.378292702,2.549516481,4.294727612,3.431142126,3.401087127,3.866740218,3.074794419,2.653545114,1.512188855,3.899942387,2.54010721,3.302177103,2.90941545,3.129446121,2.627778086,4.335555361,2.514937569,2.392661196,3.79954098,2.165898469,2.781428939,2.98076475,2.789200521,2.537611314,2.916704143,3.978640071,4.19192588,4.426845557,3.291222054,2.436312607,3.091211557,3.851783581,3.018961345,2.723769622,2.992496979,3.929570227,1.919331447,3.061373741,2.281516547,4.173288292,3.476456443
WEB263_,2.775770526,1.918341288,1.639269647,3.084587859,3.346300878,2.421854273,1.571734862,2.903562656,3.743395965,2.838637315,2.277180431,2.124033039,2.705915146,4.054027999,2.689299418,3.444318035,3.6260994,3.494902675,1.076045503,1.983045778,2.512178288,0,3.139357569,2.73791007,1.434374557,2.012984775,3.23896292,2.385709611,1.89103086,2.067077107,2.48882321,2.860440943,2.565614706,2.863449856,1.516761112,2.648962666,3.34189836,2.157895996,1.784053458,2.202524419,3.445853936,1.87235578,1.141729227,2.651113719,2.005057678,2.814554392,1.847808305,3.671010646,3.038861295,3.313886211,2.546959037,2.77030202,2.915754385,2.417131937,3.402151085,3.356378579,2.929823488,3.200452515,3.129417657,3.002142654,1.825191226,3.300291846,3.964180427,1.991919671,2.282323509,2.934902616,1.977756599,2.892833584,2.946253301,2.71482786,1.429718521,2.771925545,1.155509547,2.281393913,2.379722688,2.632115429,2.473396283,2.700055418,3.367199744,2.805741849,1.385758949,2.111269924,3.537485153,3.03629383,0.882665625,2.702002716,3.082478245,1.899112369,1.941183368,1.684376407,2.169322807,1.861278302,2.880078025,2.931585658,1.129826379,3.356059943,3.090177381,1.939638111,3.287289589,2.234133488,3.764208759,2.820069203,2.773055183,1.910617897,2.167543393,3.567817991,1.769990122,2.608244076,2.623917361,3.100992163,2.357839541,2.798571195,2.965501009,1.711489214,2.165735295,2.782402742,3.073979198,3.663586562,1.672356571,2.702287995,2.557113803,1.193204938,3.503672801,2.461477286,2.155311689,3.929802512,1.022397613,2.038963688,2.115749171,2.338708811,1.375861876,2.252447438,2.962757316,3.348040926,3.277502163,1.97060816,1.477990004,2.342728202,3.211582907,2.026982872,1.34698255,2.133888588,2.810054039,1.916326988,2.991747038,1.961701002,3.474435512,2.362944212
WEB236_,5.184108256,2.929385393,2.963425575,5.030580954,1.900375773,0.969354717,2.62780345,4.737313469,0.939210449,5.192740203,2.227872165,1.492334611,1.723911015,1.512851335,4.588870114,1.515493826,1.802809159,5.270933676,2.856604241,4.231926052,3.976706272,3.139357569,0,1.981261158,2.595637207,4.352886763,0.697947925,3.731811955,3.830217532,1.907043074,4.914847218,5.210674534,1.544410893,1.069893453,3.401647116,3.515199136,2.948366059,2.642950957,2.546016132,4.650756914,1.559152244,1.931298146,3.103621012,4.463011487,4.49640628,2.117294169,2.102534509,3.095364453,0.973597474,0.84734038,2.930032241,1.319485241,4.213884376,3.812145296,0.69501006,5.239417379,4.072710497,4.973095768,1.796073072,4.90047749,3.898283703,1.209785097,1.767054918,4.121327171,4.192858076,0.895229946,2.385390758,3.551317497,1.752570608,3.001528441,2.221137137,2.998273783,3.345481618,3.094340179,2.806503486,1.813749752,3.458829353,0.62272829,0.903136316,1.805366933,3.864427591,4.175713304,0.861954254,1.030757431,3.403710589,5.07269738,0.599534023,4.392491549,3.614307061,3.27225277,4.208293957,2.475321069,4.951088484,0.615014938,3.52567081,1.148439164,1.763847134,4.23943954,1.1236291,4.190765169,4.915874264,1.355369706,5.096062725,2.454141625,1.968425323,1.265761936,4.000611,3.936169478,3.165586327,2.572491447,1.230224831,0.871525975,0.678503364,1.950375707,3.154072951,4.692617444,0.914816986,4.917627026,3.307079963,4.521032241,3.738475395,3.885240029,1.446183642,4.034342555,3.94246628,5.521423331,3.210677497,3.93724243,4.550589366,4.846462941,3.327401705,4.073320117,1.465545159,1.077937466,1.218522189,2.187085966,3.974916495,4.761612052,0.992106452,2.11698724,3.020874048,1.664221463,1.172428968,3.798936519,5.165480191,4.136573995,0.709979098,4.329452313
WEB226_,5.227834299,1.893550505,2.730057463,5.242488149,0.977723522,1.961329356,2.332483717,4.739601529,2.297176553,5.149652222,1.551567959,1.736868419,2.550729864,2.612198607,4.479716674,2.656868654,1.272373192,5.564925912,2.158174558,4.068455473,3.695398648,2.73791007,1.981261158,0,2.125434654,4.010591279,1.757041475,4.114027925,3.398055741,2.107471094,4.873925529,5.199068265,1.963379678,1.656383874,2.956879244,3.872340429,3.55464891,1.524057085,1.952541968,4.559109803,1.084660744,2.404080337,2.963072946,4.787968272,4.311223617,2.923570637,2.555694671,3.523996496,2.302784685,2.118605749,3.44308131,1.701466964,4.512215483,4.176479022,1.889591344,5.520168255,4.527397881,5.061497044,2.956499642,4.968272749,3.961568781,1.372342284,1.845812809,3.725859405,4.192223962,1.591395109,1.906624282,3.703412671,0.824954949,3.734286333,1.973992716,3.62808806,2.76533448,3.512136988,2.884274518,2.459010215,3.620390667,1.927023054,1.61213651,2.690504971,3.269408348,3.881783849,1.982764004,2.171985489,2.93634126,5.194835092,1.82787579,4.393545212,2.324983861,3.209844542,4.092515016,1.339086668,5.123450221,1.950939405,3.324949966,1.475505319,0.579912944,4.127130378,1.448956033,4.171011334,5.370384624,1.533440208,5.103722432,2.542157821,1.006805604,1.618438121,3.977597157,4.038491678,2.478510985,1.201385508,1.551057091,2.011346974,1.591363818,1.829309077,3.653769802,4.419762023,1.579633849,4.455416589,3.146061135,4.750406876,4.159207488,3.671423525,1.303771626,3.621716661,4.153364353,5.946585349,3.04365577,4.121921908,4.139650343,4.770311684,3.426834817,4.101832817,1.235154904,1.59559138,1.851924254,2.601125575,3.404571887,4.739325273,1.650942795,2.488733517,2.530762972,1.924461223,2.058851178,3.395930566,5.238446531,3.965963492,2.052016934,4.48300175
